company_name,filing_period_raw,filing_period_display,end_year,lobbyist_compensation,lobbying_related_expenses,total
"Johnson & Johnson Services, Inc.",2025-01-01-2025-06-30,Jan–Jun 2025,2025,5000.0,5000.0,10000.0
"Johnson & Johnson Services, Inc.",2024-07-01-2024-12-31,Jul–Dec 2024,2024,37500.0,5000.0,42500.0
"Johnson & Johnson Services, Inc.",2024-01-01-2024-06-30,Jan–Jun 2024,2024,17500.0,5000.0,22500.0
"Johnson & Johnson Services, Inc.",2023-07-01-2023-12-31,Jul–Dec 2023,2023,17500.0,5000.0,22500.0
"Johnson & Johnson Services, Inc.",2023-01-01-2023-06-30,Jan–Jun 2023,2023,37500.0,5000.0,42500.0
"Johnson & Johnson Services, Inc.",2022-07-01-2022-12-31,Jul–Dec 2022,2022,37500.0,5000.0,42500.0
Johnson And Johnson,2019-01-01-2019-06-30,Jan–Jun 2019,2019,37500.0,5000.0,42500.0
Johnson And Johnson,2018-07-01-2018-12-31,Jul–Dec 2018,2018,37500.0,5000.0,42500.0
Johnson And Johnson,2018-01-01-2018-06-30,Jan–Jun 2018,2018,5000.0,5000.0,10000.0
Johnson And Johnson,2017-07-01-2017-12-31,Jul–Dec 2017,2017,37500.0,5000.0,42500.0
Johnson And Johnson,2017-01-01-2017-06-30,Jan–Jun 2017,2017,5000.0,5000.0,10000.0
Johnson And Johnson,2016-07-01-2016-12-31,Jul–Dec 2016,2016,37500.0,5000.0,42500.0
Johnson And Johnson,2016-01-01-2016-06-30,Jan–Jun 2016,2016,37500.0,5000.0,42500.0
Johnson And Johnson,2015-07-01-2015-12-31,Jul–Dec 2015,2015,37500.0,5000.0,42500.0
Johnson And Johnson,2015-01-01-2015-06-30,Jan–Jun 2015,2015,17500.0,5000.0,22500.0
Johnson And Johnson,2014-07-01-2014-12-31,Jul–Dec 2014,2014,37500.0,5000.0,42500.0
Johnson And Johnson,2014-01-01-2014-06-30,Jan–Jun 2014,2014,37500.0,5000.0,42500.0
Johnson And Johnson,2013-07-01-2013-12-31,Jul–Dec 2013,2013,37500.0,5000.0,42500.0
Johnson And Johnson,2013-01-01-2013-06-30,Jan–Jun 2013,2013,37500.0,5000.0,42500.0
Johnson And Johnson,2012-07-01-2012-12-31,Jul–Dec 2012,2012,37500.0,17500.0,55000.0
Johnson And Johnson,2012-01-01-2012-06-30,Jan–Jun 2012,2012,37500.0,17500.0,55000.0
Johnson And Johnson,2011-04-01-2011-12-31,Apr–Dec 2011,2011,37500.0,5000.0,42500.0
Johnson And Johnson,2010-10-01-2011-03-31,Oct–Mar 2011,2011,17500.0,5000.0,22500.0
Johnson Controls,2024-07-01-2024-12-31,Jul–Dec 2024,2024,17500.0,5000.0,22500.0
Johnson Controls,2024-01-01-2024-06-30,Jan–Jun 2024,2024,37500.0,5000.0,42500.0
Johnson Controls,2023-07-01-2023-12-31,Jul–Dec 2023,2023,37500.0,5000.0,42500.0
Johnson Controls,2023-01-01-2023-06-30,Jan–Jun 2023,2023,37500.0,5000.0,42500.0
Johnson Controls,2022-07-01-2022-12-31,Jul–Dec 2022,2022,17500.0,5000.0,22500.0
Johnson Controls,2022-01-01-2022-06-30,Jan–Jun 2022,2022,17500.0,5000.0,22500.0
Johnson Controls,2021-07-01-2021-12-31,Jul–Dec 2021,2021,17500.0,5000.0,22500.0
Johnson Controls,2021-01-01-2021-06-30,Jan–Jun 2021,2021,75000.0,5000.0,80000.0
Johnson Controls,2020-07-01-2020-12-31,Jul–Dec 2020,2020,17500.0,5000.0,22500.0
Johnson Controls,2020-01-01-2020-06-30,Jan–Jun 2020,2020,37500.0,5000.0,42500.0
Johnson Controls,2019-07-01-2019-12-31,Jul–Dec 2019,2019,75000.0,5000.0,80000.0
Johnson Controls,2019-01-01-2019-06-30,Jan–Jun 2019,2019,37500.0,5000.0,42500.0
Johnson Controls,2018-07-01-2018-12-31,Jul–Dec 2018,2018,37500.0,5000.0,42500.0
Johnson Controls,2018-01-01-2018-06-30,Jan–Jun 2018,2018,37500.0,5000.0,42500.0
Johnson Controls,2017-07-01-2017-12-31,Jul–Dec 2017,2017,37500.0,5000.0,42500.0
Johnson Controls,2017-01-01-2017-06-30,Jan–Jun 2017,2017,37500.0,5000.0,42500.0
Johnson Controls,2016-07-01-2016-12-31,Jul–Dec 2016,2016,37500.0,5000.0,42500.0
Johnson Controls,2016-01-01-2016-06-30,Jan–Jun 2016,2016,17500.0,5000.0,22500.0
Johnson Controls,2015-07-01-2015-12-31,Jul–Dec 2015,2015,5000.0,5000.0,10000.0
Johnson Controls,2015-01-01-2015-06-30,Jan–Jun 2015,2015,75000.0,5000.0,80000.0
Johnson Controls,2014-07-01-2014-12-31,Jul–Dec 2014,2014,325000.0,5000.0,330000.0
Johnson Controls,2014-01-01-2014-06-30,Jan–Jun 2014,2014,5000.0,5000.0,10000.0
"Johnson Orthopaedic, Llc",2020-07-01-2020-12-31,Jul–Dec 2020,2020,5000.0,5000.0,10000.0
"Johnson Orthopaedic, Llc",2020-01-01-2020-06-30,Jan–Jun 2020,2020,5000.0,5000.0,10000.0
Johnson and Johnson,2022-01-01-2022-06-30,Jan–Jun 2022,2022,37500.0,5000.0,42500.0
Johnson and Johnson,2021-07-01-2021-12-31,Jul–Dec 2021,2021,37500.0,5000.0,42500.0
Johnson and Johnson,2021-01-01-2021-06-30,Jan–Jun 2021,2021,37500.0,5000.0,42500.0
Johnson and Johnson,2020-07-01-2020-12-31,Jul–Dec 2020,2020,37500.0,5000.0,42500.0
Johnson and Johnson,2020-01-01-2020-06-30,Jan–Jun 2020,2020,17500.0,5000.0,22500.0
Johnson and Johnson,2019-07-01-2019-12-31,Jul–Dec 2019,2019,17500.0,5000.0,22500.0
Johnson'S Depot,2013-01-01-2013-06-30,Jan–Jun 2013,2013,37500.0,5000.0,42500.0
Jon Knickerbocker,2017-07-01-2017-12-31,Jul–Dec 2017,2017,17500.0,5000.0,22500.0
"Jones Bros. Contractors, Llc",2025-07-01-2025-12-31,Jul–Dec 2025,2025,75000.0,5000.0,80000.0
"Jones Bros. Contractors, Llc",2025-01-01-2025-06-30,Jan–Jun 2025,2025,75000.0,5000.0,80000.0
"Jones Bros. Contractors, Llc",2024-07-01-2024-12-31,Jul–Dec 2024,2024,37500.0,5000.0,42500.0
"Jones Bros. Contractors, Llc",2024-01-01-2024-06-30,Jan–Jun 2024,2024,37500.0,5000.0,42500.0
"Jones Bros. Contractors, Llc",2023-07-01-2023-12-31,Jul–Dec 2023,2023,37500.0,5000.0,42500.0
"Jones Bros. Contractors, Llc",2023-01-01-2023-06-30,Jan–Jun 2023,2023,37500.0,5000.0,42500.0
"Jones Bros. Contractors, Llc",2022-07-01-2022-12-31,Jul–Dec 2022,2022,37500.0,5000.0,42500.0
"Jones Bros. Contractors, Llc",2022-01-01-2022-06-30,Jan–Jun 2022,2022,37500.0,5000.0,42500.0
"Jones Bros. Contractors, Llc",2021-07-01-2021-12-31,Jul–Dec 2021,2021,37500.0,5000.0,42500.0
"Jones Bros. Contractors, Llc",2021-01-01-2021-06-30,Jan–Jun 2021,2021,37500.0,5000.0,42500.0
"Jones Bros. Contractors, Llc",2020-07-01-2020-12-31,Jul–Dec 2020,2020,37500.0,5000.0,42500.0
"Jones Bros. Contractors, Llc",2020-01-01-2020-06-30,Jan–Jun 2020,2020,37500.0,5000.0,42500.0
"Jones Bros. Contractors, Llc",2019-07-01-2019-12-31,Jul–Dec 2019,2019,37500.0,5000.0,42500.0
"Jones Bros. Contractors, Llc",2019-01-01-2019-06-30,Jan–Jun 2019,2019,37500.0,5000.0,42500.0
"Jones Bros. Contractors, Llc",2018-07-01-2018-12-31,Jul–Dec 2018,2018,37500.0,5000.0,42500.0
"Jones Bros. Contractors, Llc",2018-01-01-2018-06-30,Jan–Jun 2018,2018,17500.0,5000.0,22500.0
"Jones Bros. Contractors, Llc",2017-07-01-2017-12-31,Jul–Dec 2017,2017,17500.0,5000.0,22500.0
"Jones Bros., Inc.",2018-07-01-2018-12-31,Jul–Dec 2018,2018,5000.0,5000.0,10000.0
"Jones Bros., Inc.",2018-01-01-2018-06-30,Jan–Jun 2018,2018,17500.0,5000.0,22500.0
"Jones Bros., Inc.",2017-07-01-2017-12-31,Jul–Dec 2017,2017,17500.0,5000.0,22500.0
"Jones Bros., Inc.",2017-01-01-2017-06-30,Jan–Jun 2017,2017,17500.0,5000.0,22500.0
"Jones Bros., Inc.",2015-07-01-2015-12-31,Jul–Dec 2015,2015,5000.0,5000.0,10000.0
"Jones Bros., Inc.",2015-01-01-2015-06-30,Jan–Jun 2015,2015,5000.0,5000.0,10000.0
"Jones Bros., Inc.",2014-07-01-2014-12-31,Jul–Dec 2014,2014,5000.0,5000.0,10000.0
"Jones Bros., Inc.",2014-01-01-2014-06-30,Jan–Jun 2014,2014,5000.0,5000.0,10000.0
"Jones Bros., Inc.",2013-07-01-2013-12-31,Jul–Dec 2013,2013,17500.0,5000.0,22500.0
"Jones Bros., Inc.",2013-01-01-2013-06-30,Jan–Jun 2013,2013,5000.0,5000.0,10000.0
"Jones Bros., Inc.",2012-07-01-2012-12-31,Jul–Dec 2012,2012,5000.0,5000.0,10000.0
"Jones Bros., Inc.",2012-01-01-2012-06-30,Jan–Jun 2012,2012,17500.0,5000.0,22500.0
"Jones Bros., Inc.",2011-04-01-2011-12-31,Apr–Dec 2011,2011,17500.0,5000.0,22500.0
Jones Lang Lasalle Americas Inc.,2019-07-01-2019-12-31,Jul–Dec 2019,2019,75000.0,5000.0,80000.0
Jones Lang Lasalle Americas Inc.,2019-01-01-2019-06-30,Jan–Jun 2019,2019,75000.0,5000.0,80000.0
Jones Lang Lasalle Americas Inc.,2018-07-01-2018-12-31,Jul–Dec 2018,2018,37500.0,5000.0,42500.0
Jones Lang Lasalle Americas Inc.,2018-01-01-2018-06-30,Jan–Jun 2018,2018,37500.0,5000.0,42500.0
Jones Lang Lasalle Americas Inc.,2017-07-01-2017-12-31,Jul–Dec 2017,2017,125000.0,5000.0,130000.0
Jones Lang Lasalle Americas Inc.,2017-01-01-2017-06-30,Jan–Jun 2017,2017,17500.0,5000.0,22500.0
Jones Lang Lasalle Americas Inc.,2016-07-01-2016-12-31,Jul–Dec 2016,2016,17500.0,5000.0,22500.0
Jones Lang Lasalle Americas Inc.,2016-01-01-2016-06-30,Jan–Jun 2016,2016,17500.0,5000.0,22500.0
Jones Lang Lasalle Americas Inc.,2015-07-01-2015-12-31,Jul–Dec 2015,2015,17500.0,5000.0,22500.0
Jones Lang Lasalle Americas Inc.,2015-01-01-2015-06-30,Jan–Jun 2015,2015,17500.0,5000.0,22500.0
Jones Lang Lasalle Americas Inc.,2014-07-01-2014-12-31,Jul–Dec 2014,2014,37500.0,5000.0,42500.0
Jones Lang Lasalle Americas Inc.,2014-01-01-2014-06-30,Jan–Jun 2014,2014,17500.0,5000.0,22500.0
Jones Lang Lasalle Americas Inc.,2013-07-01-2013-12-31,Jul–Dec 2013,2013,37500.0,5000.0,42500.0
Jones Lang Lasalle Americas Inc.,2013-01-01-2013-06-30,Jan–Jun 2013,2013,5000.0,5000.0,10000.0
Jones Management Services Llc,2015-07-01-2015-12-31,Jul–Dec 2015,2015,17500.0,5000.0,22500.0
Jones Management Services Llc,2015-01-01-2015-06-30,Jan–Jun 2015,2015,17500.0,5000.0,22500.0
Jones Management Services Llc,2013-07-01-2013-12-31,Jul–Dec 2013,2013,5000.0,5000.0,10000.0
Jones Management Services Llc,2013-01-01-2013-06-30,Jan–Jun 2013,2013,5000.0,5000.0,10000.0
Jones Management Services Llc,2012-07-01-2012-12-31,Jul–Dec 2012,2012,17500.0,5000.0,22500.0
Jones Management Services Llc,2012-01-01-2012-06-30,Jan–Jun 2012,2012,17500.0,5000.0,22500.0
"Joseph Webb, Ceo",2021-01-01-2021-06-30,Jan–Jun 2021,2021,5000.0,5000.0,10000.0
Jr Facility Management Llc,2013-07-01-2013-12-31,Jul–Dec 2013,2013,5000.0,5000.0,10000.0
Jr Facility Management Llc,2013-01-01-2013-06-30,Jan–Jun 2013,2013,5000.0,5000.0,10000.0
Jr Facility Management Llc,2012-07-01-2012-12-31,Jul–Dec 2012,2012,5000.0,5000.0,10000.0
"Jrfmtn, Llc",2023-07-01-2023-12-31,Jul–Dec 2023,2023,5000.0,5000.0,10000.0
"Jrfmtn, Llc",2023-01-01-2023-06-30,Jan–Jun 2023,2023,17500.0,5000.0,22500.0
"Jt International, Usa, Inc.",2025-07-01-2025-12-31,Jul–Dec 2025,2025,37500.0,5000.0,42500.0
"Jt International, Usa, Inc.",2025-01-01-2025-06-30,Jan–Jun 2025,2025,17500.0,5000.0,22500.0
"Jt International, Usa, Inc.",2024-07-01-2024-12-31,Jul–Dec 2024,2024,17500.0,5000.0,22500.0
"Jt International, Usa, Inc.",2024-01-01-2024-06-30,Jan–Jun 2024,2024,17500.0,5000.0,22500.0
Judicial Crisis Network,2013-07-01-2013-12-31,Jul–Dec 2013,2013,5000.0,5000.0,10000.0
Judicial Crisis Network,2013-01-01-2013-06-30,Jan–Jun 2013,2013,75000.0,5000.0,80000.0
Judicial Crisis Network,2012-07-01-2012-12-31,Jul–Dec 2012,2012,5000.0,5000.0,10000.0
Judicial Crisis Network,2012-01-01-2012-06-30,Jan–Jun 2012,2012,75000.0,5000.0,80000.0
Junior Achievement Of East Tennesse,2023-07-01-2023-12-31,Jul–Dec 2023,2023,5000.0,5000.0,10000.0
Junior Achievement Of East Tennesse,2023-01-01-2023-06-30,Jan–Jun 2023,2023,5000.0,5000.0,10000.0
Junior Achievement Of East Tennesse,2022-07-01-2022-12-31,Jul–Dec 2022,2022,5000.0,5000.0,10000.0
Junior Achievement Of East Tennesse,2022-01-01-2022-06-30,Jan–Jun 2022,2022,5000.0,5000.0,10000.0
Junior Achievement Of East Tennesse,2021-07-01-2021-12-31,Jul–Dec 2021,2021,5000.0,5000.0,10000.0
Junior Achievement Of East Tennesse,2021-01-01-2021-06-30,Jan–Jun 2021,2021,5000.0,5000.0,10000.0
Junior Achievement Of Memphis And The Mid-South,2023-07-01-2023-12-31,Jul–Dec 2023,2023,5000.0,5000.0,10000.0
Junior Achievement Of Memphis And The Mid-South,2023-01-01-2023-06-30,Jan–Jun 2023,2023,5000.0,5000.0,10000.0
Junior Achievement Of Memphis And The Mid-South,2022-07-01-2022-12-31,Jul–Dec 2022,2022,5000.0,5000.0,10000.0
Junior Achievement Of Middle Tennessee,2025-07-01-2025-12-31,Jul–Dec 2025,2025,37500.0,5000.0,42500.0
Junior Achievement Of Middle Tennessee,2025-01-01-2025-06-30,Jan–Jun 2025,2025,17500.0,5000.0,22500.0
Junior Achievement Of Middle Tennessee,2024-07-01-2024-12-31,Jul–Dec 2024,2024,17500.0,5000.0,22500.0
Junior Achievement Of Middle Tennessee,2024-01-01-2024-06-30,Jan–Jun 2024,2024,17500.0,5000.0,22500.0
Junior Achievement Of Middle Tennessee,2023-07-01-2023-12-31,Jul–Dec 2023,2023,17500.0,5000.0,22500.0
"Justbegreen, Llc",2018-07-01-2018-12-31,Jul–Dec 2018,2018,5000.0,5000.0,10000.0
"Justbegreen, Llc",2018-01-01-2018-06-30,Jan–Jun 2018,2018,5000.0,5000.0,10000.0
Justcity,2025-07-01-2025-12-31,Jul–Dec 2025,2025,17500.0,5000.0,22500.0
Justcity,2025-01-01-2025-06-30,Jan–Jun 2025,2025,17500.0,5000.0,22500.0
Justcity,2024-01-01-2024-06-30,Jan–Jun 2024,2024,75000.0,5000.0,80000.0
Justcity,2023-07-01-2023-12-31,Jul–Dec 2023,2023,75000.0,5000.0,80000.0
Justcity,2023-01-01-2023-06-30,Jan–Jun 2023,2023,75000.0,5000.0,80000.0
Justcity,2022-07-01-2022-12-31,Jul–Dec 2022,2022,37500.0,5000.0,42500.0
Justcity,2022-01-01-2022-06-30,Jan–Jun 2022,2022,37500.0,5000.0,42500.0
Justcity,2021-07-01-2021-12-31,Jul–Dec 2021,2021,75000.0,5000.0,80000.0
Justcity,2021-01-01-2021-06-30,Jan–Jun 2021,2021,37500.0,5000.0,42500.0
Justcity,2020-07-01-2020-12-31,Jul–Dec 2020,2020,37500.0,5000.0,42500.0
Justcity,2020-01-01-2020-06-30,Jan–Jun 2020,2020,75000.0,5000.0,80000.0
Justcity,2019-07-01-2019-12-31,Jul–Dec 2019,2019,75000.0,5000.0,80000.0
Justcity,2019-01-01-2019-06-30,Jan–Jun 2019,2019,37500.0,5000.0,42500.0
Justcity,2018-07-01-2018-12-31,Jul–Dec 2018,2018,75000.0,5000.0,80000.0
Justcity,2018-01-01-2018-06-30,Jan–Jun 2018,2018,37500.0,5000.0,42500.0
Justcity,2017-07-01-2017-12-31,Jul–Dec 2017,2017,37500.0,5000.0,42500.0
Justcity,2017-01-01-2017-06-30,Jan–Jun 2017,2017,75000.0,5000.0,80000.0
Justcity,2016-07-01-2016-12-31,Jul–Dec 2016,2016,75000.0,5000.0,80000.0
Justcity,2016-01-01-2016-06-30,Jan–Jun 2016,2016,17500.0,5000.0,22500.0
Justcity,2015-07-01-2015-12-31,Jul–Dec 2015,2015,5000.0,5000.0,10000.0
Justice Action Network,2024-07-01-2024-12-31,Jul–Dec 2024,2024,17500.0,5000.0,22500.0
Justice Action Network,2024-01-01-2024-06-30,Jan–Jun 2024,2024,17500.0,5000.0,22500.0
Justice Action Network,2023-07-01-2023-12-31,Jul–Dec 2023,2023,17500.0,5000.0,22500.0
Justice Action Network,2023-01-01-2023-06-30,Jan–Jun 2023,2023,37500.0,5000.0,42500.0
Justice Action Network,2022-07-01-2022-12-31,Jul–Dec 2022,2022,17500.0,5000.0,22500.0
Justice Action Network,2022-01-01-2022-06-30,Jan–Jun 2022,2022,37500.0,5000.0,42500.0
Justice Action Network,2021-07-01-2021-12-31,Jul–Dec 2021,2021,17500.0,5000.0,22500.0
Justice Action Network,2021-01-01-2021-06-30,Jan–Jun 2021,2021,37500.0,5000.0,42500.0
Justice Action Network,2020-07-01-2020-12-31,Jul–Dec 2020,2020,17500.0,5000.0,22500.0
Justice Action Network,2020-01-01-2020-06-30,Jan–Jun 2020,2020,75000.0,125000.0,200000.0
Justice Action Network,2019-07-01-2019-12-31,Jul–Dec 2019,2019,37500.0,5000.0,42500.0
Justice Action Network,2019-01-01-2019-06-30,Jan–Jun 2019,2019,17500.0,5000.0,22500.0
Juul,2025-07-01-2025-12-31,Jul–Dec 2025,2025,37500.0,5000.0,42500.0
Juul,2025-01-01-2025-06-30,Jan–Jun 2025,2025,37500.0,5000.0,42500.0
Juul,2023-07-01-2023-12-31,Jul–Dec 2023,2023,5000.0,5000.0,10000.0
Juul,2023-01-01-2023-06-30,Jan–Jun 2023,2023,5000.0,5000.0,10000.0
Juul,2022-07-01-2022-12-31,Jul–Dec 2022,2022,175000.0,5000.0,180000.0
Juul,2022-01-01-2022-06-30,Jan–Jun 2022,2022,37500.0,5000.0,42500.0
Juul,2021-07-01-2021-12-31,Jul–Dec 2021,2021,37500.0,5000.0,42500.0
Juul,2021-01-01-2021-06-30,Jan–Jun 2021,2021,37500.0,5000.0,42500.0
Juul,2020-07-01-2020-12-31,Jul–Dec 2020,2020,37500.0,5000.0,42500.0
Juul,2020-01-01-2020-06-30,Jan–Jun 2020,2020,17500.0,5000.0,22500.0
Juul,2019-07-01-2019-12-31,Jul–Dec 2019,2019,37500.0,5000.0,42500.0
Juul,2019-01-01-2019-06-30,Jan–Jun 2019,2019,175000.0,5000.0,180000.0
K-Va-T,2019-07-01-2019-12-31,Jul–Dec 2019,2019,5000.0,5000.0,10000.0
K-Va-T,2019-01-01-2019-06-30,Jan–Jun 2019,2019,37500.0,5000.0,42500.0
K-Va-T,2018-07-01-2018-12-31,Jul–Dec 2018,2018,75000.0,5000.0,80000.0
K-Va-T,2018-01-01-2018-06-30,Jan–Jun 2018,2018,75000.0,5000.0,80000.0
K12 Inc,2025-07-01-2025-12-31,Jul–Dec 2025,2025,75000.0,5000.0,80000.0
K12 Inc,2025-01-01-2025-06-30,Jan–Jun 2025,2025,37500.0,5000.0,42500.0
K12 Inc,2024-07-01-2024-12-31,Jul–Dec 2024,2024,75000.0,5000.0,80000.0
K12 Inc,2024-01-01-2024-06-30,Jan–Jun 2024,2024,75000.0,5000.0,80000.0
K12 Inc,2023-07-01-2023-12-31,Jul–Dec 2023,2023,75000.0,5000.0,80000.0
K12 Inc,2023-01-01-2023-06-30,Jan–Jun 2023,2023,75000.0,5000.0,80000.0
K12 Inc,2022-07-01-2022-12-31,Jul–Dec 2022,2022,37500.0,5000.0,42500.0
K12 Inc,2022-01-01-2022-06-30,Jan–Jun 2022,2022,37500.0,5000.0,42500.0
K12 Inc,2021-07-01-2021-12-31,Jul–Dec 2021,2021,37500.0,5000.0,42500.0
K12 Inc,2021-01-01-2021-06-30,Jan–Jun 2021,2021,37500.0,5000.0,42500.0
K12 Inc,2020-07-01-2020-12-31,Jul–Dec 2020,2020,37500.0,5000.0,42500.0
K12 Inc,2020-01-01-2020-06-30,Jan–Jun 2020,2020,37500.0,5000.0,42500.0
K12 Inc,2019-07-01-2019-12-31,Jul–Dec 2019,2019,37500.0,5000.0,42500.0
K12 Inc,2019-01-01-2019-06-30,Jan–Jun 2019,2019,37500.0,5000.0,42500.0
K12 Inc,2018-07-01-2018-12-31,Jul–Dec 2018,2018,37500.0,5000.0,42500.0
K12 Inc,2018-01-01-2018-06-30,Jan–Jun 2018,2018,37500.0,5000.0,42500.0
K12 Inc,2017-07-01-2017-12-31,Jul–Dec 2017,2017,37500.0,5000.0,42500.0
K12 Inc,2017-01-01-2017-06-30,Jan–Jun 2017,2017,75000.0,5000.0,80000.0
K12 Inc,2016-07-01-2016-12-31,Jul–Dec 2016,2016,75000.0,5000.0,80000.0
K12 Inc,2016-01-01-2016-06-30,Jan–Jun 2016,2016,37500.0,5000.0,42500.0
K12 Inc,2015-07-01-2015-12-31,Jul–Dec 2015,2015,17500.0,5000.0,22500.0
K12 Inc,2015-01-01-2015-06-30,Jan–Jun 2015,2015,75000.0,5000.0,80000.0
K12 Inc,2014-07-01-2014-12-31,Jul–Dec 2014,2014,37500.0,5000.0,42500.0
K12 Inc,2014-01-01-2014-06-30,Jan–Jun 2014,2014,37500.0,5000.0,42500.0
K12 Inc,2013-07-01-2013-12-31,Jul–Dec 2013,2013,37500.0,5000.0,42500.0
K12 Inc,2013-01-01-2013-06-30,Jan–Jun 2013,2013,75000.0,5000.0,80000.0
K12 Inc,2012-07-01-2012-12-31,Jul–Dec 2012,2012,37500.0,5000.0,42500.0
K12 Inc,2012-01-01-2012-06-30,Jan–Jun 2012,2012,37500.0,5000.0,42500.0
K12 Inc,2011-04-01-2011-12-31,Apr–Dec 2011,2011,75000.0,5000.0,80000.0
K12 Inc,2010-10-01-2011-03-31,Oct–Mar 2011,2011,17500.0,5000.0,22500.0
Kaipod Learning Inc.,2025-07-01-2025-12-31,Jul–Dec 2025,2025,17500.0,5000.0,22500.0
Kaipod Learning Inc.,2025-01-01-2025-06-30,Jan–Jun 2025,2025,17500.0,5000.0,22500.0
Kairos Power Llc,2025-07-01-2025-12-31,Jul–Dec 2025,2025,75000.0,5000.0,80000.0
Kairos Power Llc,2025-01-01-2025-06-30,Jan–Jun 2025,2025,37500.0,5000.0,42500.0
Kaizen Labs,2025-07-01-2025-12-31,Jul–Dec 2025,2025,5000.0,5000.0,10000.0
Kaizen Labs,2025-01-01-2025-06-30,Jan–Jun 2025,2025,17500.0,5000.0,22500.0
Kalkomey Enterprises Llc,2025-07-01-2025-12-31,Jul–Dec 2025,2025,37500.0,5000.0,42500.0
Kalkomey Enterprises Llc,2025-01-01-2025-06-30,Jan–Jun 2025,2025,37500.0,5000.0,42500.0
Kalkomey Enterprises Llc,2024-07-01-2024-12-31,Jul–Dec 2024,2024,5000.0,5000.0,10000.0
Kaltex Fibers America,2020-01-01-2020-06-30,Jan–Jun 2020,2020,5000.0,5000.0,10000.0
Kaltex Fibers America,2019-07-01-2019-12-31,Jul–Dec 2019,2019,5000.0,5000.0,10000.0
Kaltex Fibers America,2019-01-01-2019-06-30,Jan–Jun 2019,2019,5000.0,5000.0,10000.0
Kaltex Fibers America,2018-07-01-2018-12-31,Jul–Dec 2018,2018,5000.0,5000.0,10000.0
Kaplan Higher Education Corp.,2015-07-01-2015-12-31,Jul–Dec 2015,2015,37500.0,5000.0,42500.0
Kaplan Higher Education Corp.,2015-01-01-2015-06-30,Jan–Jun 2015,2015,37500.0,5000.0,42500.0
Kaplan Higher Education Corp.,2014-07-01-2014-12-31,Jul–Dec 2014,2014,37500.0,5000.0,42500.0
Kaplan Higher Education Corp.,2014-01-01-2014-06-30,Jan–Jun 2014,2014,37500.0,5000.0,42500.0
Kaplan Higher Education Corp.,2013-07-01-2013-12-31,Jul–Dec 2013,2013,37500.0,5000.0,42500.0
Kaplan Higher Education Corp.,2013-01-01-2013-06-30,Jan–Jun 2013,2013,37500.0,5000.0,42500.0
Kaplan Higher Education Corp.,2012-07-01-2012-12-31,Jul–Dec 2012,2012,37500.0,5000.0,42500.0
Kaplan Higher Education Corp.,2012-01-01-2012-06-30,Jan–Jun 2012,2012,37500.0,5000.0,42500.0
Kaplan Higher Education Corp.,2011-04-01-2011-12-31,Apr–Dec 2011,2011,37500.0,5000.0,42500.0
Kaplan Higher Education Corp.,2010-10-01-2011-03-31,Oct–Mar 2011,2011,37500.0,5000.0,42500.0
Karuna Therapeutics,2023-07-01-2023-12-31,Jul–Dec 2023,2023,5000.0,5000.0,10000.0
"Kci Technologies, Inc",2022-07-01-2022-12-31,Jul–Dec 2022,2022,5000.0,5000.0,10000.0
"Kci Technologies, Inc",2022-01-01-2022-06-30,Jan–Jun 2022,2022,17500.0,5000.0,22500.0
"Kci Technologies, Inc",2021-07-01-2021-12-31,Jul–Dec 2021,2021,17500.0,5000.0,22500.0
"Kci Technologies, Inc",2021-01-01-2021-06-30,Jan–Jun 2021,2021,17500.0,5000.0,22500.0
"Kci Technologies, Inc",2020-07-01-2020-12-31,Jul–Dec 2020,2020,5000.0,5000.0,10000.0
Kemp & Associates,2010-10-01-2011-03-31,Oct–Mar 2011,2011,5000.0,5000.0,10000.0
Kemper Corporation,2015-07-01-2015-12-31,Jul–Dec 2015,2015,5000.0,5000.0,10000.0
Kemper Corporation,2015-01-01-2015-06-30,Jan–Jun 2015,2015,37500.0,5000.0,42500.0
Kemper Corporation,2014-07-01-2014-12-31,Jul–Dec 2014,2014,5000.0,5000.0,10000.0
Kemper Corporation,2014-01-01-2014-06-30,Jan–Jun 2014,2014,37500.0,5000.0,42500.0
Kemper Corporation,2013-07-01-2013-12-31,Jul–Dec 2013,2013,17500.0,5000.0,22500.0
"Kennerly, Montgomery & Finley, P. C.",2011-04-01-2011-12-31,Apr–Dec 2011,2011,5000.0,5000.0,10000.0
"Kennerly, Montgomery & Finley, P. C.",2010-10-01-2011-03-31,Oct–Mar 2011,2011,5000.0,5000.0,10000.0
Kepro,2021-07-01-2021-12-31,Jul–Dec 2021,2021,5000.0,5000.0,10000.0
Kepro,2021-01-01-2021-06-30,Jan–Jun 2021,2021,5000.0,5000.0,10000.0
Kepro,2020-07-01-2020-12-31,Jul–Dec 2020,2020,5000.0,5000.0,10000.0
Kepro,2020-01-01-2020-06-30,Jan–Jun 2020,2020,5000.0,5000.0,10000.0
Kepro,2019-07-01-2019-12-31,Jul–Dec 2019,2019,17500.0,5000.0,22500.0
Kepro,2019-01-01-2019-06-30,Jan–Jun 2019,2019,17500.0,5000.0,22500.0
Kepro,2018-07-01-2018-12-31,Jul–Dec 2018,2018,17500.0,5000.0,22500.0
Kepro,2018-01-01-2018-06-30,Jan–Jun 2018,2018,17500.0,5000.0,22500.0
Kepro,2017-07-01-2017-12-31,Jul–Dec 2017,2017,17500.0,5000.0,22500.0
