spender_name,original_spender_name,politician_display,politician_key,amount,year,support_or_oppose,expense_date
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Joda Thongnopnua (Democrat of Chattanooga),"Thongnopnua, Joda",61.18,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Andrea Bond Johnson (Democrat of Brownsville),"Johnson, Andrea Bond",0.56,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Barbara Cooper (Democrat of Memphis),"Cooper, Barbara",0.56,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Robert (Bob) Ramsey (Republican of Maryville),"Ramsey, Robert (Bob)",0.56,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Karl (2018 Governor Campaign) Dean (Democrat of Nashville),"Dean, Karl (2018 Governor Campaign)",895.0,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Coleen Martinez (Democrat of Knoxville),"Martinez, Coleen",0.56,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",895.0,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Dawn White (Republican of Murfreesboro),"White, Dawn",0.56,2018,Oppose,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Mark White (Republican of Memphis),"White, Mark",895.0,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Jason Powell (2018) (Democrat of Nashville),"Powell (2018), Jason",0.56,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Jay Reedy (Republican of Erin),"Reedy, Jay",0.56,2018,Oppose,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Dwayne Thompson (Democrat of Cordova),"Thompson, Dwayne",895.0,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Jeff Yarbro (Democrat of Nashville),"Yarbro, Jeff",0.56,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Allan Creasy (Democrat of Memphis),"Creasy, Allan",895.0,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Jennifer Vannoy (Democrat of Murfreesboro),"Vannoy, Jennifer",0.56,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,John Ragan (Republican of Oak Ridge),"Ragan, John",0.56,2018,Oppose,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,John Ray Clemmons (Democrat of Nashville),"Clemmons, John Ray",0.56,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Karl (2018 Governor Campaign) Dean (Democrat of Nashville),"Dean, Karl (2018 Governor Campaign)",402.19,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Justin Davis (Democrat of Knoxville),"Davis, Justin",0.56,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Larry Miller (Democrat of Memphis),"Miller, Larry",0.56,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gloria Johnson (Democrat of Knoxville),"Johnson, Gloria",402.19,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Mallory Pickert (Democrat of Cleveland),"Pickert, Mallory",0.56,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Richard Briggs (Republican of Knoxville),"Briggs, Richard",402.19,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Mary Alice Carfi (Democrat of Lebanon),"Carfi, Mary Alice",0.56,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Wade Munday (Democrat of Springfield),"Munday, Wade",0.56,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Karl (2018 Governor Campaign) Dean (Democrat of Nashville),"Dean, Karl (2018 Governor Campaign)",4.69,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gloria Johnson (Democrat of Knoxville),"Johnson, Gloria",4.69,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Karl (2018 Governor Campaign) Dean (Democrat of Nashville),"Dean, Karl (2018 Governor Campaign)",109.25,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",4.69,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",109.25,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Joda Thongnopnua (Democrat of Chattanooga),"Thongnopnua, Joda",4.69,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Allan Creasy (Democrat of Memphis),"Creasy, Allan",109.25,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Richard Briggs (Republican of Knoxville),"Briggs, Richard",4.69,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Dwayne Thompson (Democrat of Cordova),"Thompson, Dwayne",109.25,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Mark White (Republican of Memphis),"White, Mark",4.69,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Dwayne Thompson (Democrat of Cordova),"Thompson, Dwayne",4.69,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Mark White (Republican of Memphis),"White, Mark",109.25,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Allan Creasy (Democrat of Memphis),"Creasy, Allan",4.69,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Karl (2018 Governor Campaign) Dean (Democrat of Nashville),"Dean, Karl (2018 Governor Campaign)",8.27,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",8.27,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Karl (2018 Governor Campaign) Dean (Democrat of Nashville),"Dean, Karl (2018 Governor Campaign)",99.3,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Mark White (Republican of Memphis),"White, Mark",8.27,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Karl (2018 Governor Campaign) Dean (Democrat of Nashville),"Dean, Karl (2018 Governor Campaign)",93.75,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Dwayne Thompson (Democrat of Cordova),"Thompson, Dwayne",8.27,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Allan Creasy (Democrat of Memphis),"Creasy, Allan",8.27,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gloria Johnson (Democrat of Knoxville),"Johnson, Gloria",93.75,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Karl (2018 Governor Campaign) Dean (Democrat of Nashville),"Dean, Karl (2018 Governor Campaign)",9.3,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Richard Briggs (Republican of Knoxville),"Briggs, Richard",93.75,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gloria Johnson (Democrat of Knoxville),"Johnson, Gloria",9.3,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Karl (2018 Governor Campaign) Dean (Democrat of Nashville),"Dean, Karl (2018 Governor Campaign)",74.91,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Richard Briggs (Republican of Knoxville),"Briggs, Richard",9.3,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Karl (2018 Governor Campaign) Dean (Democrat of Nashville),"Dean, Karl (2018 Governor Campaign)",13.27,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",13.27,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Mark White (Republican of Memphis),"White, Mark",13.27,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Dwayne Thompson (Democrat of Cordova),"Thompson, Dwayne",13.27,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Allan Creasy (Democrat of Memphis),"Creasy, Allan",13.27,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Karl (2018 Governor Campaign) Dean (Democrat of Nashville),"Dean, Karl (2018 Governor Campaign)",55.0,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",55.0,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Karl (2018 Governor Campaign) Dean (Democrat of Nashville),"Dean, Karl (2018 Governor Campaign)",26.14,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Mark White (Republican of Memphis),"White, Mark",55.0,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gloria Johnson (Democrat of Knoxville),"Johnson, Gloria",26.14,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Dwayne Thompson (Democrat of Cordova),"Thompson, Dwayne",55.0,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Richard Briggs (Republican of Knoxville),"Briggs, Richard",26.14,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Allan Creasy (Democrat of Memphis),"Creasy, Allan",55.0,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Karl (2018 Governor Campaign) Dean (Democrat of Nashville),"Dean, Karl (2018 Governor Campaign)",29.69,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gloria Johnson (Democrat of Knoxville),"Johnson, Gloria",29.69,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Karl (2018 Governor Campaign) Dean (Democrat of Nashville),"Dean, Karl (2018 Governor Campaign)",47.5,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Richard Briggs (Republican of Knoxville),"Briggs, Richard",29.69,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",47.5,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Karl (2018 Governor Campaign) Dean (Democrat of Nashville),"Dean, Karl (2018 Governor Campaign)",32.78,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Mark White (Republican of Memphis),"White, Mark",47.5,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Dwayne Thompson (Democrat of Cordova),"Thompson, Dwayne",47.5,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",32.78,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Mark White (Republican of Memphis),"White, Mark",32.78,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Allan Creasy (Democrat of Memphis),"Creasy, Allan",47.5,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Dwayne Thompson (Democrat of Cordova),"Thompson, Dwayne",32.78,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Allan Creasy (Democrat of Memphis),"Creasy, Allan",32.78,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Karl (2018 Governor Campaign) Dean (Democrat of Nashville),"Dean, Karl (2018 Governor Campaign)",32.88,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Karl (2018 Governor Campaign) Dean (Democrat of Nashville),"Dean, Karl (2018 Governor Campaign)",44.44,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gloria Johnson (Democrat of Knoxville),"Johnson, Gloria",32.88,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gloria Johnson (Democrat of Knoxville),"Johnson, Gloria",44.44,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Richard Briggs (Republican of Knoxville),"Briggs, Richard",32.88,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Karl (2018 Governor Campaign) Dean (Democrat of Nashville),"Dean, Karl (2018 Governor Campaign)",34.5,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",34.5,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Richard Briggs (Republican of Knoxville),"Briggs, Richard",44.44,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Mark White (Republican of Memphis),"White, Mark",34.5,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Karl (2018 Governor Campaign) Dean (Democrat of Nashville),"Dean, Karl (2018 Governor Campaign)",39.21,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Dwayne Thompson (Democrat of Cordova),"Thompson, Dwayne",34.5,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gloria Johnson (Democrat of Knoxville),"Johnson, Gloria",39.21,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Allan Creasy (Democrat of Memphis),"Creasy, Allan",34.5,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Richard Briggs (Republican of Knoxville),"Briggs, Richard",39.21,2018,Support,2018-11-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",169.14,2018,Support,2018-10-04
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",175.07,2018,Support,2018-10-04
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",550.0,2018,Support,2018-10-03
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",4780.85,2018,Support,2018-10-03
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",11.01,2018,Support,2018-10-03
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",14.79,2018,Support,2018-10-04
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",12.51,2018,Support,2018-10-04
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",15.91,2018,Support,2018-10-05
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",30.0,2018,Support,2018-10-03
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",18.24,2018,Support,2018-10-03
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",41.5,2018,Support,2018-10-03
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Allan Creasy (Democrat of Memphis),"Creasy, Allan",23.71,2018,Support,2018-10-24
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Allan Creasy (Democrat of Memphis),"Creasy, Allan",180.45,2018,Support,2018-10-27
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Andrea Bond Johnson (Democrat of Brownsville),"Johnson, Andrea Bond",8.84,2018,Support,2018-10-24
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Barbara Cooper (Democrat of Memphis),"Cooper, Barbara",8.84,2018,Support,2018-10-24
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Robert (Bob) Ramsey (Republican of Maryville),"Ramsey, Robert (Bob)",8.84,2018,Support,2018-10-24
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Coleen Martinez (Democrat of Knoxville),"Martinez, Coleen",8.84,2018,Support,2018-10-24
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Dawn White (Republican of Murfreesboro),"White, Dawn",8.84,2018,Oppose,2018-10-24
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Dwayne Thompson (Democrat of Cordova),"Thompson, Dwayne",23.71,2018,Support,2018-10-24
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Dwayne Thompson (Democrat of Cordova),"Thompson, Dwayne",180.45,2018,Support,2018-10-27
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",197.38,2018,Support,2018-10-03
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",50.14,2018,Support,2018-10-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",13742.64,2018,Support,2018-10-20
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",148.2,2018,Support,2018-10-20
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",110.98,2018,Support,2018-10-10
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",56.98,2018,Support,2018-10-03
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gabby Salinas (Democrat of Memphis),"Salinas, Gabby",2716.39,2018,Support,2018-10-15
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gloria Johnson (Democrat of Knoxville),"Johnson, Gloria",278.44,2018,Support,2018-10-09
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gloria Johnson (Democrat of Knoxville),"Johnson, Gloria",40.77,2018,Support,2018-10-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gloria Johnson (Democrat of Knoxville),"Johnson, Gloria",3349.53,2018,Support,2018-10-19
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gloria Johnson (Democrat of Knoxville),"Johnson, Gloria",148.2,2018,Support,2018-10-20
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gloria Johnson (Democrat of Knoxville),"Johnson, Gloria",55.13,2018,Support,2018-10-09
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gloria Johnson (Democrat of Knoxville),"Johnson, Gloria",2204.12,2018,Support,2018-10-15
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Gloria Johnson (Democrat of Knoxville),"Johnson, Gloria",3303.51,2018,Support,2018-10-13
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Jason Powell (2018) (Democrat of Nashville),"Powell (2018), Jason",8.84,2018,Support,2018-10-24
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Jay Reedy (Republican of Erin),"Reedy, Jay",8.84,2018,Oppose,2018-10-24
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Jeff Yarbro (Democrat of Nashville),"Yarbro, Jeff",8.84,2018,Support,2018-10-24
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Jennifer Vannoy (Democrat of Murfreesboro),"Vannoy, Jennifer",8.84,2018,Support,2018-10-24
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Joda Thongnopnua (Democrat of Chattanooga),"Thongnopnua, Joda",191.54,2018,Support,2018-10-12
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Joda Thongnopnua (Democrat of Chattanooga),"Thongnopnua, Joda",38.58,2018,Support,2018-10-22
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Joda Thongnopnua (Democrat of Chattanooga),"Thongnopnua, Joda",44.01,2018,Support,2018-10-21
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,John Ray Clemmons (Democrat of Nashville),"Clemmons, John Ray",8.84,2018,Support,2018-10-24
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Justin Davis (Democrat of Knoxville),"Davis, Justin",8.84,2018,Support,2018-10-24
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Karl (2018 Governor Campaign) Dean (Democrat of Nashville),"Dean, Karl (2018 Governor Campaign)",194.7,2018,Support,2018-10-15
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Larry Miller (Democrat of Memphis),"Miller, Larry",8.84,2018,Support,2018-10-24
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Mallory Pickert (Democrat of Cleveland),"Pickert, Mallory",8.84,2018,Support,2018-10-24
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Mark White (Republican of Memphis),"White, Mark",23.71,2018,Support,2018-10-24
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Mark White (Republican of Memphis),"White, Mark",180.45,2018,Support,2018-10-27
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Mary Alice Carfi (Democrat of Lebanon),"Carfi, Mary Alice",8.84,2018,Support,2018-10-24
Tn Immigrant & Refugee Rights Coalition,Tirrc Votes,Richard Briggs (Republican of Knoxville),"Briggs, Richard",23.71,2018,Support,2018-10-24
